,index,id,img,label,text
6235,7867,37904,img/37904.png,1.0,"jesus is love, and he welcomes all homosexuals into heav.. don't be decieved! homosexuals will not inherit the kingdom of god!"
6236,7868,75362,img/75362.png,0.0,excited little girl enjoying her new wheelchair
6237,7869,8345,img/08345.png,0.0,this sunday.. don't forget to set your clock forward one hour
6238,7872,76584,img/76584.png,1.0,islam without all the liberal propaganda
6239,7873,94370,img/94370.png,1.0,when you find out there's an opening for the role of chewbacca
6240,7874,80451,img/80451.png,1.0,god : *creates women* humans : *creates dishwashers* god :
6241,7875,85371,img/85371.png,0.0,father holding his newborn daughter
6242,7876,47516,img/47516.png,0.0,a dictator.. emphasis on the dic*
6243,7877,75134,img/75134.png,0.0,i don't understand i thought we killed everyone that had dirt on us
6244,7878,36897,img/36897.png,1.0,hey canada....!!! your getting a wall too you fucking snow mexicans
6245,7879,49536,img/49536.png,0.0,hillary clinton caught telling the truth! april fools!
6246,7880,60384,img/60384.png,1.0,why is the first one not judged but the second one offends? nuns don't randomly explode
6247,7881,76321,img/76321.png,0.0,in my country i am forced to keep my mouth shut. here i'm free to talk trash about this country in hopes it changes into a country where i'm forced to keep my mouth shut
6248,7883,48762,img/48762.png,0.0,#usher and i have something in common we both got burned
6249,7884,7486,img/07486.png,1.0,what's the difference between a walrus and a lesbian? one smells like fish and has a moustache and the other is a walrus!
6250,7885,49032,img/49032.png,1.0,farmville 1943 deluxe
6251,7886,72164,img/72164.png,0.0,having dinner after a long working day
6252,7887,17390,img/17390.png,0.0,"when someone starts acting all friendly, but you already know what they really are"
6253,7888,85721,img/85721.png,1.0,racism is realizing that these are not the same species
6254,7890,60214,img/60214.png,1.0,transgender nibbas waiting for the signal light to turn red so they can start begging
6255,7891,34526,img/34526.png,0.0,let me remind you i brutally beat my girlfriends there is plenty of evidence including a police report. i'm still #2 at the dnc and my party is silent about the matter
6256,7892,93245,img/93245.png,0.0,when you tease your husband in public
6257,7893,53062,img/53062.png,1.0,the number 1 cause of islamophobia is the behaviour of muslims
6258,7896,25614,img/25614.png,0.0,i see! '' ''
6259,7897,62175,img/62175.png,0.0,this is what it's like to be gay in iran
6260,7899,1894,img/01894.png,0.0,we haven't t seen any new jesus appearances on pancakes in a while i hope he's okay
6261,7900,39562,img/39562.png,0.0,damn video games
6262,7901,64592,img/64592.png,0.0,what pelosi is saying in a nutshell if you don't allow unvetted immigrants to illegally enter the country we'll take away your guns
6263,7902,59062,img/59062.png,1.0,bitches are like stitches pick on them and they open up
6264,7903,70935,img/70935.png,0.0,goat yoga is becoming very popular
6265,7904,32915,img/32915.png,0.0,when you haven't stolen anything in a week
6266,7905,36417,img/36417.png,1.0,this is how lesbians have sex
6267,7906,93685,img/93685.png,1.0,islam is the religion of peace! if you don't agree i kill you!
6268,7907,92483,img/92483.png,1.0,"hmmm, wonder if i can get a couple of them muslim sex slaves!?!?!"
6269,7908,27385,img/27385.png,0.0,not all black people are criminals
6270,7909,63174,img/63174.png,0.0,"i had a little broblem at school today, but i solved it. -oh, and here's your gun back"
6271,7911,72301,img/72301.png,0.0,when u forget to lock ur basement door and ur pets try to run away
6272,7912,97025,img/97025.png,1.0,why do muslim woman wear a mask it's easier to hide their fur
6273,7913,56940,img/56940.png,0.0,what does a baby from auschwitz look like
6274,7914,71285,img/71285.png,1.0,fuck islam b===d~ shit on mohammed and koran
6275,7915,80436,img/80436.png,0.0,whydo keep these liberals fight to and fight to kill these
6276,7916,57401,img/57401.png,1.0,welcome home sodomite time for eternal suffering
6277,7919,50137,img/50137.png,1.0,when you see your goat with another man
6278,7920,16097,img/16097.png,0.0,"oh, you're tired of my anti-trump posts? why don't you pray for me to stop?"
6279,7921,79426,img/79426.png,0.0,i wish i was your baby.. so i could spend 9 months inside you
6280,7922,9285,img/09285.png,1.0,when the squad is about to get lit.
6281,7923,32174,img/32174.png,0.0,jewber: uber for jews
6282,7924,23807,img/23807.png,1.0,laughs in 52% of us crime rate
6283,7925,30862,img/30862.png,1.0,"""look at the plane, it's your uncle samir *was"""
6284,7927,8627,img/08627.png,0.0,always love your mother even if she's batshit crazy
6285,7928,54610,img/54610.png,1.0,if jesus rode ass why do christians hate gay people?
6286,7930,70352,img/70352.png,1.0,maury show for on my way to the the 8th time
6287,7931,59876,img/59876.png,1.0,"why does a bride wear white? to match the dishwasher, stove and fridge"
6288,7932,41972,img/41972.png,0.0,just because someone is here illegally doesn't mean they broke any of our laws
6289,7933,84097,img/84097.png,1.0,when each letter is a mental disorder
6290,7934,14570,img/14570.png,1.0,how i see kim burell everytime she grabs a mic!
6291,7935,10935,img/10935.png,0.0,modern japanese '' ''
6292,7937,21067,img/21067.png,0.0,sometime you gotta feed people some bullshit just to see who they run back and tell
6293,7938,49807,img/49807.png,0.0,"i put the ""ape"" in rape"
6294,7939,30486,img/30486.png,1.0,what women think they'll do when the economy collapses vs what they'll actually do
6295,7940,53296,img/53296.png,0.0,when you meet that gender studies student again my genders have doubled since the last time we met
6296,7943,20567,img/20567.png,0.0,this is what happens when you don't spank your kids..
6297,7944,32670,img/32670.png,0.0,"i don't always trust democrats... but when i do, i trust them to steal my money, spy on me, cause the cost of living to go up and sell out my country"
6298,7945,45317,img/45317.png,0.0,i'm trying to decide if i should start some shit today or not
6299,7946,60927,img/60927.png,0.0,"i'm so patriotic i piss red, white, and blue. the doctor told me it might be pancreatic cancer. i told him to shut his commie mouth"
6300,7947,32941,img/32941.png,1.0,why do black people smell bad? so blind people can hate them too
6301,7948,98736,img/98736.png,1.0,"do the goyim hate me because i am a subversive parasite with double standards? no, its because they are anti semits"
6302,7950,86203,img/86203.png,0.0,just waterin' the dirt
6303,7951,67543,img/67543.png,1.0,transgenderism used to be the subject of psychological horror films now it's the new normal and if you don't agree with the psychos... you're not normal
6304,7952,51836,img/51836.png,1.0,every chocolate girl needs some beating
6305,7953,96354,img/96354.png,1.0,why do asians have eyes like this? isn't it hard to see?
6306,7954,80251,img/80251.png,0.0,we talked about it i agreed dinner would be ready on time in the future
6307,7957,18235,img/18235.png,0.0,"damn, that's hot!"
6308,7961,79612,img/79612.png,0.0,racing for pink slips in africa
6309,7962,98564,img/98564.png,0.0,look your dad fucked goats.. i capped him...sorry..
6310,7963,30756,img/30756.png,0.0,dat ass ahmarbkrich*d
6311,7964,10582,img/10582.png,0.0,four years for your bachelor's? i've worked 60 for my masters
6312,7965,5972,img/05972.png,0.0,when you have to take another picture for mom
6313,7966,43952,img/43952.png,1.0,america has stolen the jews the jews of god. his jewelry. the negroes they are the true hebrews. google it
6314,7967,72805,img/72805.png,0.0,i'm going to hate the way i sound i guarantee it
6315,7968,21064,img/21064.png,0.0,"oh, i pissed you off? well suck it up buttercup i'm an asshole, it's what we do"
6316,7972,51437,img/51437.png,0.0,this sunday... don't forget to set your bomb forward one hour
6317,7973,40712,img/40712.png,1.0,"for the love of god change that diaper on your head, the crap is leaking out"
6318,7974,90214,img/90214.png,1.0,stop crying that was only one finger
6319,7975,23864,img/23864.png,0.0,survives ebola thankful to see another day
6320,7976,3281,img/03281.png,0.0,the weekend be like
6321,7977,10952,img/10952.png,0.0,i agree hi 5 bro
6322,7978,29643,img/29643.png,1.0,"dad, dishwasher is loaded again '' ''"
6323,7979,40913,img/40913.png,1.0,i tried to play uno with my mexican friends but they kept stealing all of the green cards
6324,7980,75642,img/75642.png,1.0,saddle up motherfuckers it's time to play cowboys & muslims
6325,7982,81940,img/81940.png,0.0,why u add me troii no trolls allowed !!! you the feds?
6326,7983,49157,img/49157.png,0.0,send him to... meowschwitz
6327,7985,57394,img/57394.png,0.0,humans run the world don't sleep on us
6328,7986,80395,img/80395.png,0.0,"andy, she's a nut!!!"
6329,7987,94871,img/94871.png,1.0,when you found your wife is cheating on you ya allah
6330,7988,69584,img/69584.png,0.0,you either die an idiot who can't spell or you live long enough to see yourself become a grammar nazi
6331,7990,61425,img/61425.png,0.0,its white it's a house what difference at this point does it make?
6332,7991,17892,img/17892.png,1.0,"men are such pigs, i hate them all why can't i ever get a date, i'm so lonely"
6333,7992,52746,img/52746.png,0.0,i just chased 25 000 high paying jobs out of new york imagine what i'll do for the rest of the country
6334,7994,43702,img/43702.png,0.0,when you get pulled over and you know your license suspended
6335,7996,59364,img/59364.png,0.0,how a black woman can fight crime
6336,7997,82794,img/82794.png,0.0,sweet jesus we're delicious
6337,7998,74612,img/74612.png,0.0,i never get a straight answer for this ''
6338,8000,43895,img/43895.png,1.0,"from here i will see muslims fuck up europe, attack innocent people & europeans waking up"
6339,8001,62537,img/62537.png,0.0,charlie sheen after his tigers blood kicks in
6340,8002,76950,img/76950.png,0.0,when you've finished with your life of crime
6341,8003,16374,img/16374.png,1.0,who would win? ching-chongs one eggy boi
6342,8004,58732,img/58732.png,0.0,meanwhile at the isis strip club
6343,8005,39201,img/39201.png,0.0,"enough with the nazi jokes, they're making me fuherious"
6344,8006,36780,img/36780.png,0.0,i love pancakes
6345,8007,25781,img/25781.png,1.0,do you have any idea how black you were going
6346,8008,34821,img/34821.png,0.0,quick... they're escaping from the cake!
6347,8009,59012,img/59012.png,1.0,"i don't always see muslims at the public swimming pool but when i do, i always tap this sign"
6348,8011,34981,img/34981.png,1.0,boys are the devil
6349,8012,18246,img/18246.png,0.0,every time your girlfriend enters the bathroom you take 4 shots
6350,8013,14802,img/14802.png,0.0,when you walk in your room and your uncle is naked on your bed. this is where the fun begins
6351,8014,29036,img/29036.png,1.0,chinese people be like happy thanksgiving
6352,8015,30914,img/30914.png,0.0,why yes i'm part indian i'm from the smackahoe tribe
6353,8016,83175,img/83175.png,0.0,when you catch your goat with another man
6354,8017,8741,img/08741.png,0.0,jussie smollet taken at gunpoint in maga country
6355,8019,1564,img/01564.png,0.0,puts on sunblock doesn't protect from harmful rays
6356,8020,30615,img/30615.png,0.0,welcome to the future
6357,8021,96054,img/96054.png,0.0,oh lord jesus happy birthday
6358,8022,90136,img/90136.png,1.0,that shit's gayer than sticking your dick in an exhaust pipe
6359,8023,5936,img/05936.png,0.0,i wish i was there and had my gun to help them
6360,8024,86271,img/86271.png,0.0,marriage is simple your wife does whatever she wants and you do whatever she wants
6361,8025,58612,img/58612.png,1.0,this is my neighborhood after the mexicans moved in. welcome to the future of america
6362,8026,16873,img/16873.png,0.0,"i know you like her son, but you can't just pull a girls hair... until she's 30 or so. they actually come around on this one"
6363,8027,10246,img/10246.png,1.0,when you ask your dad who is a retired drill sargent to build you a ginger bread house
6364,8028,6157,img/06157.png,0.0,dark humor is like food not everybody gets it
6365,8029,26390,img/26390.png,0.0,companies when pride month ends
6366,8032,86103,img/86103.png,1.0,never forgive a people !!! who $old your babies then made you love theirs
6367,8033,42650,img/42650.png,0.0,"when your asked about the feature film and you get this look. all right, then. keep your secrets"
6368,8034,89375,img/89375.png,0.0,"""we demand our city be made a sanctuary city for illegals!"" ""they are trying to send illegals to our sanctuary city!!!"
6369,8035,86925,img/86925.png,1.0,perfect girls don't exi-
6370,8036,24651,img/24651.png,1.0,dad: we need to tell you something.. your mother and i are siblings alabama kids:
6371,8039,98457,img/98457.png,0.0,cheers to all the people who can change their minds when presented with information that contradicts their beliefs
6372,8040,76021,img/76021.png,0.0,hey kids for a good time dial #666-hot dawg
6373,8041,59716,img/59716.png,1.0,"my friends and i dont shoot eachother in the streets like most people do we do it in schools, because we have class"
6374,8042,53084,img/53084.png,0.0,nein shits given
6375,8043,79384,img/79384.png,0.0,mexico first america last
6376,8044,97256,img/97256.png,0.0,we destroy the world and kill a lot of people. know the history and learn from it
6377,8045,40651,img/40651.png,0.0,you see this pig? it's called muhammad
6378,8046,19602,img/19602.png,0.0,i went to walmart and picked up brand new shoes
6379,8047,35104,img/35104.png,0.0,talking to your ex be like why you always lying
6380,8049,67943,img/67943.png,0.0,"i'm making fuck off pie today 1 can of nobody cares, a dash of kiss my ass, add some fuck you's, stir, then shove it up your ass. now fuck off!"
6381,8050,5241,img/05241.png,1.0,"last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen!"
6382,8051,10732,img/10732.png,0.0,look dad im doing it you did it tyrone! you stole your first bike
6383,8053,42896,img/42896.png,0.0,and just like that liberals didn't want illegal immigrants in their sanctuary cities
6384,8054,80397,img/80397.png,1.0,no islam in europe go home
6385,8055,62805,img/62805.png,1.0,"it hurts the poor muslim's feelings? well, whoopty doo... this aint arabia meathead"
6386,8056,65432,img/65432.png,0.0,rare photo of two us soldiers held up in japanese war camp
6387,8057,69750,img/69750.png,0.0,when you save it because you thought it was just burnt up
6388,8058,48260,img/48260.png,0.0,"pedal faster patrick, the owners are coming"
6389,8059,64780,img/64780.png,0.0,"whats the difference between ray rice, kareem hunt, tyreek hill and the man pictured here: he played 14 game seasons"
6390,8060,39826,img/39826.png,0.0,looking forward to a night out
6391,8061,34092,img/34092.png,0.0,no i dont want to kiss you i don't know why my girlfriend is mad
6392,8062,67243,img/67243.png,0.0,no border walls and no voter i.d. laws... ...figure it out yet??
6393,8063,51624,img/51624.png,0.0,don't judge me for what i wear omg i was thinking the same thing
6394,8064,70834,img/70834.png,0.0,smh kids these days rely too much on technology
6395,8065,39281,img/39281.png,0.0,"newly elected muslim u.s. rep. rashida tlaib ""because we're gonna go in there and we're gonna impeach the mother***er. '"""
6396,8066,87290,img/87290.png,0.0,friends tired of your politics? here is a picture of a kitten you can share
6397,8067,98067,img/98067.png,0.0,"sometimes, i crunch up my jizz when it dries and i bring the white powder to parties and watch people snort my cock sand i do this all the time"
6398,8069,8637,img/08637.png,1.0,islam: how many more are we going to have to murder... ...before the world realizes that we are the religion of peace?
6399,8070,16593,img/16593.png,0.0,michelle is very jealous she didn't get a yummy hog dog to eat
6400,8071,10524,img/10524.png,0.0,some people did something again.
6401,8073,37054,img/37054.png,0.0,what's worse than ants in your pants? uncles
6402,8074,31076,img/31076.png,1.0,maximum concentration
6403,8075,67420,img/67420.png,1.0,human rights and democracy english style australia 1904
6404,8077,32906,img/32906.png,0.0,america 1962: we're going to the moon! america 2017: building a wall is impossible!
6405,8078,46823,img/46823.png,0.0,enough is enough children are more important than freaks
6406,8079,89541,img/89541.png,1.0,this is the world if transgenderism and homosexuality never exsisted
6407,8080,96587,img/96587.png,1.0,"israel we teach, terrorism,sir!"
6408,8081,89471,img/89471.png,0.0,sometimes i feel ugly but then i think of my sister and get over it
6409,8082,75063,img/75063.png,0.0,morgan freeman has been old my entire life. 2000 2017
6410,8083,75294,img/75294.png,1.0,"so like, why are men even gay? girls have buttholes too you know.."
6411,8084,92381,img/92381.png,1.0,the face i make when they still believe in the holocaust being real and have no idea ww2 was started by the zionist jews to bring back germany under jewish control
6412,8085,48623,img/48623.png,1.0,what is the difference between a hockey player and a feminist? a hockey player will shower after three periods
6413,8086,78214,img/78214.png,0.0,i win again! parkinson's center
6414,8088,80297,img/80297.png,0.0,not all feminist are this extreme
6415,8089,38460,img/38460.png,0.0,i told them to get chick fil a . but it was sunday
6416,8090,85927,img/85927.png,0.0,"waters on trump: ""impeachment first, prison next!"" do you think the president colluded with russia?"
6417,8091,87241,img/87241.png,0.0,when you have to stand very still bc there's an active shooter
6418,8092,31467,img/31467.png,0.0,if they don't like it here they can leave!
6419,8093,16275,img/16275.png,1.0,whats worse than raping a def girl? breaking her fingers after so she can't tell anyone
6420,8094,81206,img/81206.png,0.0,ain't no allah back girl
6421,8095,92671,img/92671.png,0.0,looking at you your condition is improving
6422,8096,58026,img/58026.png,0.0,let me show momma what i found
6423,8098,41672,img/41672.png,0.0,not on my watch
6424,8100,10835,img/10835.png,1.0,"yeah bitches 6,000,000 kill streak"
6425,8101,9324,img/09324.png,0.0,what would i do if she got pregnant
6426,8102,50743,img/50743.png,1.0,holy shit look at the gas bill
6427,8103,53806,img/53806.png,1.0,skinny guys are outdated get yourself a fat fucking retard
6428,8104,73206,img/73206.png,0.0,what if i told you common core was purposely designed to be confusing and frustrating so parents will look ignorant and children will get confused and feel stupid because uneducated kids who've been programmed to depend on the state for answers make much better conformist debt slaves in the future
6429,8105,96874,img/96874.png,1.0,"makes offensive heidi crowter meme looks ""down"" in shame"
6430,8106,69014,img/69014.png,1.0,i had a dream but james earl ray had a remington
6431,8107,70426,img/70426.png,1.0,how long can he run? till the chain tightens
6432,8108,97583,img/97583.png,0.0,you used so much oil bp is already claiming they weren't involved
6433,8110,84531,img/84531.png,1.0,"the face they make when you've left the ""plantation"" and you no longer think like them"
6434,8111,56240,img/56240.png,0.0,"two jewish women saved by solviets from aushwitz concentration camp (circa 1945, colorized)"
6435,8112,52874,img/52874.png,0.0,when you have no stress weighing you down
6436,8113,18207,img/18207.png,1.0,how can i accept trans people? if they can't even accept themselves
6437,8114,86701,img/86701.png,1.0,muslims in 2001 muslim in congress 2019
6438,8115,62985,img/62985.png,0.0,no image
6439,8116,52416,img/52416.png,0.0,predatory behaviour james charles bye sister
6440,8117,2687,img/02687.png,0.0,i hang a sock on my doorknob so my roommate knows not to come in because i'm busy fucking the other sock
6441,8118,75910,img/75910.png,0.0,when you get a cute new haircut just before pitcure day
6442,8119,51930,img/51930.png,0.0,america be like never forget get over it
6443,8120,96475,img/96475.png,0.0,my husband is always pushing me around.... and talking behind my back
6444,8123,75046,img/75046.png,1.0,"the bigger the head, the smarter you are"
6445,8124,89675,img/89675.png,0.0,if y'all only knew it be the baddest one on that shit cocaine users weed users
6446,8125,45201,img/45201.png,0.0,orange is the new black
6447,8126,41597,img/41597.png,1.0,farm equipment and livestock don't mix
6448,8128,53692,img/53692.png,1.0,"wait, mohammad come back!! i didn't mean to laugh,really size doesh't matter to me lol"
6449,8129,89324,img/89324.png,0.0,"""las cosas mas gratis"" (the most free stuff) in case you missed the debate.... free stuff! more free stuff! even more free stuff!"
6450,8130,68975,img/68975.png,1.0,when a white person sees a black person being arrested our people are safe
6451,8131,12637,img/12637.png,0.0,come and take it
6452,8132,91245,img/91245.png,0.0,most people are just mediocre minded cowardly conformists because its comfortable & simple i'm not one of those people
6453,8133,75106,img/75106.png,0.0,when you find someone with the same taste in memes
6454,8135,83657,img/83657.png,1.0,nein shawty its ya bday anne frankly i hope you celebrate it with bae
6455,8136,95081,img/95081.png,1.0,the ku klux klan killed 3446 blacks in a span of 86 years since 2016 blacks killed 1891 other blacks in chicago alone
6456,8138,93057,img/93057.png,0.0,how men who ride crotch rockets check on their pizzas
6457,8140,79045,img/79045.png,1.0,"i love anal, but my sister hates it"
6458,8141,93184,img/93184.png,0.0,this is my watermelon. there are many like it but this one is mine
6459,8142,42706,img/42706.png,0.0,what happened to my damn balls!!
6460,8143,56423,img/56423.png,0.0,whoever photoshopped this is a huge jerk
6461,8144,62043,img/62043.png,1.0,trade you an already fucked chicken
6462,8145,37052,img/37052.png,1.0,oh boy can't wait to clean myself up in the 90065 showers that the guards are taking us to!
6463,8146,57496,img/57496.png,0.0,left the kitchen too many times
6464,8148,34726,img/34726.png,1.0,"look, mom! it's a faggot!"
6465,8149,26947,img/26947.png,1.0,why isn't my drain working? probably cause the pipes black
6466,8152,57423,img/57423.png,0.0,let's play the game of flags
6467,8153,93416,img/93416.png,0.0,if he were a starving child i'm sure he would have a different sense of humor
6468,8154,70213,img/70213.png,0.0,"last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen!"
6469,8155,87052,img/87052.png,0.0,migrants in paris migrnts in sweden liberals in america
6470,8156,2365,img/02365.png,0.0,"quick, which one is a bb gun? oops, too late . . . you're dead"
6471,8157,28567,img/28567.png,0.0,on my way home had a hard week
6472,8158,24931,img/24931.png,0.0,apparently the british public can't put their finger on the problem
6473,8159,10734,img/10734.png,0.0,"""yo bro ask the c.o. why he ain't pop my door"""
6474,8160,50361,img/50361.png,0.0,they call me a goat because i am the greatest of all time
6475,8162,47032,img/47032.png,0.0,"much butthurt, i sense in you"
6476,8164,34782,img/34782.png,0.0,"me. saving refugees ""nice try"""
6477,8166,34510,img/34510.png,0.0,"1 in 10 people live next to a pedophile not me, i live next to three gorgeous 13 year olds"
6478,8167,32716,img/32716.png,1.0,how much did the holo cost
6479,8168,96380,img/96380.png,0.0,nancy pelosi doing her impression of the dying democrat party
6480,8171,68730,img/68730.png,1.0,we said we would never forget why are you voting then into our government?
6481,8172,80625,img/80625.png,0.0,hey guys wanna buy some magic?
6482,8173,96570,img/96570.png,1.0,that's enough facebook for today  this sammich isn't going to make itself!
6483,8174,68731,img/68731.png,0.0,years after this event we have strong women of color in congress and it can only get better
6484,8175,52790,img/52790.png,1.0,girl out here looking like a gallon of arizona iced tea
6485,8176,89073,img/89073.png,0.0,the guy above me fingers his cat
6486,8178,86714,img/86714.png,0.0,when you turn on the light and realize you have been fisting the wrong hole
6487,8179,16045,img/16045.png,0.0,hanging your panty's out to dry in the sun because the dryer can't dry this out !
6488,8182,31485,img/31485.png,1.0,but wait there's more
6489,8183,47215,img/47215.png,1.0,save the environment kids fuck that gay shit
6490,8184,3642,img/03642.png,0.0,when you catch your goat with another man
6491,8185,46237,img/46237.png,1.0,muslims claim noah was a muslim and noah brought pigs on the boat? happy sinday
6492,8186,84576,img/84576.png,1.0,world history in one sentence. these white men are dangerous
6493,8187,79165,img/79165.png,1.0,who were the fastest readers in the world? the 9/11 victims cause they went through 87 stories in 10 seconds
6494,8188,48760,img/48760.png,1.0,when i grow up.. lol nevermind
6495,8189,37265,img/37265.png,0.0,mission: get out of bed status: close enough
6496,8190,53260,img/53260.png,0.0,joke time! 3 muslims walk into a bar.
6497,8191,3421,img/03421.png,1.0,"when you shoot up the school and somebody else gets blamed for it we stand here amid my achievement, not yours!"
6498,8192,80734,img/80734.png,0.0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals"
6499,8193,85291,img/85291.png,1.0,how to get a black guy to see his baby
6500,8194,31285,img/31285.png,0.0,how christians act in a religious discussion
6501,8195,10283,img/10283.png,1.0,"well, it was tough getting this community up to standards but were alwhite now shadowy place over there? but what's that dont talk black to me you little n ewborn african"
6502,8196,57421,img/57421.png,1.0,when the squad is about to get lit.
6503,8197,54023,img/54023.png,1.0,companies when pride month ends:
6504,8198,57281,img/57281.png,0.0,"roses are red, grass is green pls show bobs and vagene"
6505,8200,53180,img/53180.png,0.0,mess with me and you mess with the whole trailer park
6506,8201,94372,img/94372.png,0.0,we are in a civil cold war with the bill of rights on the line! so wake up!
6507,8202,93750,img/93750.png,0.0,teach your kids to drag race and they'll never be able to afford drugs
6508,8203,1547,img/01547.png,0.0,how mexicans be like... when they hear their friends kid is having a birthday party
6509,8205,9457,img/09457.png,0.0,i hate buffalos they ruin my land
6510,8206,34816,img/34816.png,0.0,meanwhile at the isis strip club
6511,8207,71432,img/71432.png,0.0,this makes me puke i want justice for all of them
6512,8208,21850,img/21850.png,0.0,what the people deserve: the right to love who they want the right to equal pay and respect the right to become a citicen and work hard like the rest
6513,8209,50472,img/50472.png,1.0,made rice krispies way before kellogs
6514,8210,7836,img/07836.png,0.0,hi hacker bro we are muslim brotherhood
6515,8211,25643,img/25643.png,0.0,all this rich history and people still don't understand that sikhs and muslims are different people
6516,8214,2481,img/02481.png,1.0,greetings tranny time to die
6517,8215,1794,img/01794.png,0.0,i beat children
6518,8216,92357,img/92357.png,1.0,imagine a group of people filled with so much hatred they have to make laws making it illegal to hate them
6519,8217,4891,img/04891.png,0.0,cannibalism
6520,8218,6781,img/06781.png,1.0,how cops subdue whites blacks see the night and day responses
6521,8219,16830,img/16830.png,0.0,the holocaust is a sad moment in history
6522,8220,39280,img/39280.png,0.0,"his legacy , destroyer of the greatest nation on earth his weapons of mass destruction seated now in congress, socialism and sharia law a deadly combination to any society,,"
6523,8221,31857,img/31857.png,0.0,this is nahir born in germany. nahir is german. this is fluffy born in america. fluffy is american
6524,8222,28597,img/28597.png,0.0,class! class! listen! daylight savings ends today you must move your clock forward one hour
6525,8223,6435,img/06435.png,1.0,"slave salesman:*slams hand on head* this baby can pick so much fucking cotton, only comes in one color tho"
6526,8224,89745,img/89745.png,1.0,"when cops see an unarmed black youth: ""i want every gun we have to fire on that man."""
6527,8226,34076,img/34076.png,0.0,i'm taking my clock to school
6528,8227,67842,img/67842.png,1.0,if he's marrying me then why's he fucking a goat
6529,8228,6295,img/06295.png,0.0,are u a wizard?
6530,8229,48235,img/48235.png,0.0,stirring the pot good job!!!
6531,8230,12694,img/12694.png,0.0,when your teacher has a monotone voice
6532,8232,1972,img/01972.png,0.0,you don't have a cat? this is your lucky day! i'm moving in!
6533,8233,60785,img/60785.png,0.0,the cast of the view heading out to protest trump
6534,8236,80172,img/80172.png,1.0,whats wrong with your skin? why is it like that? oh you're black? thats pretty cringe
6535,8237,91276,img/91276.png,0.0,grab her by the.. nevermind
6536,8239,41857,img/41857.png,1.0,nationalism is beauty feminism isn't
6537,8240,4682,img/04682.png,0.0,why can't we spend money on education instead of drugs
6538,8241,2367,img/02367.png,0.0,dodge owners be like don't take a picture
6539,8242,92806,img/92806.png,0.0,"i guess it's all ok to demand that president trump release his taxes i received $16 billion in 2018 to fix my rat infested shithole district in west baltimore and i never did it.. asking me where the money disappeared to, makes you all a bunch of racists!!!! but i guess it's not ok to ask this guy what he did with baltimore's money"
6540,8243,67250,img/67250.png,0.0,beats by dre beats by tyrone
6541,8245,16047,img/16047.png,1.0,islam is the religion of peace! don't believe me? then i will blow you up
6542,8248,32017,img/32017.png,0.0,i want to be inside your lady garden gnomesaying?
6543,8249,17843,img/17843.png,1.0,see? i fuckin told you a little foil on top keeps them juicy medium rare is best
6544,8250,41860,img/41860.png,1.0,ok perhaps nigger
6545,8251,87413,img/87413.png,0.0,refuses to do it doggy style because she doesn't want to have puppies
6546,8252,31496,img/31496.png,1.0,ultimate terrorist lure position decoy and wait
6547,8253,47856,img/47856.png,0.0,when you forget the bomb codes
6548,8254,4163,img/04163.png,1.0,i will kill this white man ooo wwe fans
6549,8256,23096,img/23096.png,1.0,black no felony cereal no milk.. keep it going
6550,8258,16573,img/16573.png,0.0,got a new slow cooker
6551,8259,20184,img/20184.png,1.0,you'd be angry too if you just found out your goat was cheating on you
6552,8260,2351,img/02351.png,1.0,when karen helps u camouflage the crackhouse
6553,8261,16895,img/16895.png,1.0,talks about good morals day and night gets a boner from looking at a goat's ass
6554,8262,89450,img/89450.png,1.0,nice tes content nigger
6555,8263,45817,img/45817.png,0.0,when all your peaceful solutions fails you kno what old problems require old solutions
6556,8264,48970,img/48970.png,0.0,when your goat tells you she ain't on the pill
6557,8265,38057,img/38057.png,0.0,sea monkeys
6558,8267,24106,img/24106.png,0.0,how long can i run? as long as i'm selling records
6559,8269,20951,img/20951.png,1.0,we had a minor gas leak
6560,8270,90723,img/90723.png,1.0,every man needs a decent coffee maker
6561,8271,34925,img/34925.png,0.0,"knock, knock. who's there not this bitch ( obviously )"
6562,8272,98357,img/98357.png,0.0,the porn again christian
6563,8273,49581,img/49581.png,0.0,you can be any gender you want
6564,8274,1436,img/01436.png,1.0,when the school shooter accidently shoots the autistic kid but doesn't know that the tard strength makes him impervious to bullets
6565,8276,12074,img/12074.png,1.0,"when somebody ask's a jew why they are jewish.. ""i think of myself as above the average person """
6566,8277,42691,img/42691.png,0.0,"yes sir, i voted for donald trump"
6567,8278,91045,img/91045.png,1.0,women are like monkeys they don't let go of one branch until they have a firm grip on the next
6568,8279,42307,img/42307.png,0.0,white people be like : inside outside
6569,8280,19837,img/19837.png,0.0,felt cute.. might delete later!
6570,8281,42673,img/42673.png,1.0,women deserve equal rights
6571,8282,34786,img/34786.png,0.0,same
6572,8283,69235,img/69235.png,0.0,looking at you sorry no cure
6573,8284,42185,img/42185.png,0.0,if you make a camp to help kids with adhd is it a conentration camp?
6574,8285,37895,img/37895.png,1.0,did you know your dishwasher is also capable of washing your motorcycle?
6575,8286,65312,img/65312.png,0.0,flights now offered directly to your office
